baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
46357.2854993945	0.229452024119718	0.0700951746897638	3.2734353703412	0.00106248685311245	0.00893763700320511	ENSG00000132475	H3F3B	protein_coding	chr17	75776434	75785893	chr17:75776434	H3-3B	protein_coding	chr17	75776434	75785893	chr17:75776434	ENSG00000132475
505.668727607679	-0.373201793942463	0.114037782985761	-3.2726153049561	0.00106557399455757	0.00895853611714008	ENSG00000186106	ANKRD46	protein_coding	chr8	100509752	100559784	chr8:100509752	ANKRD46	protein_coding	chr8	100509752	100559784	chr8:100509752	ENSG00000186106
4213.62853079468	0.213883894775947	0.0653866560439586	3.27106335935203	0.00107143902671358	0.00900275279427394	ENSG00000204387	C6orf48	protein_coding	chr6	31834608	31839766	chr6:31834608	SNHG32	lncRNA	chr6	31834608	31839766	chr6:31834608	ENSG00000204387
358.448932429293	0.472553581379772	0.144526084380057	3.26967677431229	0.00107670438100061	0.00902658427478459	ENSG00000160606	TLCD1	protein_coding	chr17	28724348	28727935	chr17:28724348	TLCD1	protein_coding	chr17	28724348	28727935	chr17:28724348	ENSG00000160606
179.417786515622	-0.56766578612698	0.173612339350261	-3.26973179585883	0.00107649498949433	0.00902658427478459	ENSG00000062370	ZNF112	protein_coding	chr19	44326555	44367217	chr19:44326555	ZNF112	protein_coding	chr19	44326555	44367217	chr19:44326555	ENSG00000062370
362.624485802812	-0.46500727108596	0.142275336732865	-3.26836176785196	0.00108172002940136	0.00906352114826487	ENSG00000164953	TMEM67	protein_coding	chr8	93754844	93819234	chr8:93754844	TMEM67	protein_coding	chr8	93754844	93819234	chr8:93754844	ENSG00000164953
2297.06948153594	-0.304544240968557	0.0931883068572001	-3.26805208978884	0.00108290433152159	0.00906833238520391	ENSG00000136295	TTYH3	protein_coding	chr7	2631951	2664802	chr7:2631951	TTYH3	protein_coding	chr7	2631986	2664802	chr7:2631986	ENSG00000136295
1389.59067517991	-0.289401626180186	0.0885644777053756	-3.26769415547087	0.00108427467418306	0.00907469524609064	ENSG00000187231	SESTD1	protein_coding	chr2	179101692	179264790	chr2:179101692	SESTD1	protein_coding	chr2	179101678	179264832	chr2:179101678	ENSG00000187231
273.006271806072	-0.436376538136564	0.133574250408626	-3.26692110793522	0.00108723974183758	0.00909439027725034	ENSG00000137842	TMEM62	protein_coding	chr15	43123279	43185146	chr15:43123279	TMEM62	protein_coding	chr15	43123279	43185144	chr15:43123279	ENSG00000137842
2742.65303021008	0.225949925940999	0.069170866916111	3.26654755122596	0.00108867522564243	0.00910127590210857	ENSG00000186141	POLR3C	protein_coding	chr1	145824088	145842505	chr1:145824088	POLR3C	protein_coding	chr1	145824053	145844402	chr1:145824053	ENSG00000186141
3095.25797308652	0.234736650570696	0.0718657006579445	3.26632382933216	0.0010895357712557	0.00910335003032308	ENSG00000133639	BTG1	protein_coding	chr12	92140278	92145897	chr12:92140278	BTG1	protein_coding	chr12	92140278	92145846	chr12:92140278	ENSG00000133639
11389.9826256746	0.217763000421906	0.0666767947665326	3.2659488384887	0.001090979583542	0.00911029243245413	ENSG00000131981	LGALS3	protein_coding	chr14	55124110	55145413	chr14:55124110	LGALS3	protein_coding	chr14	55124110	55145423	chr14:55124110	ENSG00000131981
8141.17521268283	-0.237961506792858	0.0728972280602504	-3.26434232308779	0.00109718513705826	0.00915182933627043	ENSG00000146872	TLK2	protein_coding	chr17	62458658	62615481	chr17:62458658	TLK2	protein_coding	chr17	62458658	62615481	chr17:62458658	ENSG00000146872
221.740795412469	-0.481215408176074	0.147529364402011	-3.26182797659715	0.00110696296184857	0.00921807053212354	ENSG00000094841	UPRT	protein_coding	chrX	75274085	75304600	chrX:75274085	UPRT	protein_coding	chrX	75156388	75304885	chrX:75156388	ENSG00000094841
2063.59790344445	0.281540141592862	0.086324779047771	3.2614058755605	0.00110861231130508	0.00922643527169018	ENSG00000177192	PUS1	protein_coding	chr12	131929200	131945896	chr12:131929200	PUS1	protein_coding	chr12	131929200	131945896	chr12:131929200	ENSG00000177192
1344.66410818881	0.308930295144031	0.0947844091178728	3.25929441370309	0.0011168969638604	0.00927979679755228	ENSG00000242247	ARFGAP3	protein_coding	chr22	42796502	42858106	chr22:42796502	ARFGAP3	protein_coding	chr22	42796502	42858106	chr22:42796502	ENSG00000242247
3511.34048651012	-0.218262027207442	0.0669629182364669	-3.25944616745481	0.00111629963026556	0.00927979679755228	ENSG00000182809	CRIP2	protein_coding	chr14	105472962	105480170	chr14:105472962	CRIP2	protein_coding	chr14	105472962	105480162	chr14:105472962	ENSG00000182809
413.406699897151	-0.386681259474154	0.118636620090937	-3.25937521802085	0.00111657886487485	0.00927979679755228	ENSG00000083838	ZNF446	protein_coding	chr19	58474017	58481230	chr19:58474017	ZNF446	protein_coding	chr19	58474017	58481230	chr19:58474017	ENSG00000083838
749.849109174666	-0.299195760284448	0.0918616328550646	-3.2570263665627	0.00112585974518075	0.00933339612513483	ENSG00000105982	RNF32	protein_coding	chr7	156640281	156677130	chr7:156640281	RNF32	protein_coding	chr7	156640281	156677130	chr7:156640281	ENSG00000105982
8932.24873075927	-0.288332399432456	0.0885465621103268	-3.25628000185034	0.00112882371125226	0.00935037885993368	ENSG00000132182	NUP210	protein_coding	chr3	13316235	13420309	chr3:13316235	NUP210	protein_coding	chr3	13316235	13420322	chr3:13316235	ENSG00000132182
4708.25530200916	-0.208977962691362	0.0642242271418676	-3.2538805368532	0.00113840141856268	0.00940652055310284	ENSG00000165629	ATP5C1	protein_coding	chr10	7788129	7807815	chr10:7788129	ATP5F1C	protein_coding	chr10	7788147	7807815	chr10:7788147	ENSG00000165629
4661.01276825304	0.196624863473171	0.0604281593737077	3.25386153593026	0.00113847756156028	0.00940652055310284	ENSG00000064419	TNPO3	protein_coding	chr7	128954180	129055173	chr7:128954180	TNPO3	protein_coding	chr7	128954180	129055173	chr7:128954180	ENSG00000064419
3214.40404111075	-0.319477718829665	0.0981894018752959	-3.25368840962504	0.0011391715529597	0.00940702553510723	ENSG00000103326	CAPN15	protein_coding	chr16	527717	554636	chr16:527717	CAPN15	protein_coding	chr16	527712	554636	chr16:527712	ENSG00000103326
1019.96408139176	0.274659748155864	0.0844542543840333	3.25217184331438	0.00114526757487871	0.00945211395502341	ENSG00000092020	PPP2R3C	protein_coding	chr14	35085467	35122517	chr14:35085467	PPP2R3C	protein_coding	chr14	35085467	35122517	chr14:35085467	ENSG00000092020
556.965548350178	-0.398735017573124	0.122623259467495	-3.25170786769715	0.00114713859597588	0.0094623019370619	ENSG00000167723	TRPV3	protein_coding	chr17	3510502	3557995	chr17:3510502	TRPV3	protein_coding	chr17	3510502	3557812	chr17:3510502	ENSG00000167723
4656.32815847515	0.244902037752227	0.0753271343744365	3.25117953558231	0.001149272580237	0.00947464649619675	ENSG00000197261	C6orf141	protein_coding	chr6	49550646	49561907	chr6:49550646	C6orf141	protein_coding	chr6	49550666	49561907	chr6:49550666	ENSG00000197261
3013.95433101399	-0.2435587599045	0.0749350460116322	-3.25026503442318	0.00115297501271071	0.00949463744539173	ENSG00000127946	HIP1	protein_coding	chr7	75533300	75738962	chr7:75533300	HIP1	protein_coding	chr7	75533298	75738962	chr7:75533298	ENSG00000127946
1012.90624258621	-0.30692475227215	0.0944286187383706	-3.250336141446	0.00115268673534901	0.00949463744539173	ENSG00000141646	SMAD4	protein_coding	chr18	51028394	51085045	chr18:51028394	SMAD4	protein_coding	chr18	51028394	51085045	chr18:51028394	ENSG00000141646
1903.92702871194	0.261715812892609	0.0805886733518771	3.24755082826429	0.00116402871041695	0.00957505409609162	ENSG00000142409	ZNF787	protein_coding	chr19	56087366	56121280	chr19:56087366	ZNF787	protein_coding	chr19	56087366	56121295	chr19:56087366	ENSG00000142409
2853.13276248934	0.224707097279796	0.0692115794264795	3.2466691143567	0.00116764054200643	0.00959414539324689	ENSG00000011243	AKAP8L	protein_coding	chr19	15380048	15419141	chr19:15380048	AKAP8L	protein_coding	chr19	15380050	15419141	chr19:15380050	ENSG00000011243
162.836422546756	-0.558461779640159	0.172106970424786	-3.24485276954088	0.00117511363769625	0.00963956352688578	ENSG00000187815	ZFP69	protein_coding	chr1	40477215	40496343	chr1:40477215	ZFP69	protein_coding	chr1	40477290	40496343	chr1:40477290	ENSG00000187815
3989.32151722479	0.216082586289067	0.0666225280861365	3.24338617126166	0.001181179973913	0.00968398187106609	ENSG00000164111	ANXA5	protein_coding	chr4	121667955	121697113	chr4:121667955	ANXA5	protein_coding	chr4	121667946	121696995	chr4:121667946	ENSG00000164111
1769.41733802492	0.242128178215926	0.0746958316379566	3.2415219551942	0.00118893275596521	0.00973680247089082	ENSG00000120616	EPC1	protein_coding	chr10	32267751	32378798	chr10:32267751	EPC1	protein_coding	chr10	32267751	32378798	chr10:32267751	ENSG00000120616
4215.45109368062	-0.274667655891269	0.0847935974524763	-3.23924994508236	0.00119844500526687	0.00980833733586779	ENSG00000108561	C1QBP	protein_coding	chr17	5432777	5448830	chr17:5432777	C1QBP	protein_coding	chr17	5432777	5448830	chr17:5432777	ENSG00000108561
9935.3194171403	0.231021772896002	0.0713223681844958	3.23912089259849	0.00119898741518244	0.00980833733586779	ENSG00000104413	ESRP1	protein_coding	chr8	94641074	94707466	chr8:94641074	ESRP1	protein_coding	chr8	94641074	94707466	chr8:94641074	ENSG00000104413
424.26865451797	-0.427784568224489	0.132076266125878	-3.23892082031437	0.00119982877095845	0.00980982115045453	ENSG00000172201	ID4	protein_coding	chr6	19837386	19840684	chr6:19837386	ID4	protein_coding	chr6	19837370	19842197	chr6:19837370	ENSG00000172201
267.292199738725	-0.434665179929551	0.13425960424449	-3.23749784885418	0.0012058284870029	0.00984320656267054	ENSG00000054282	SDCCAG8	protein_coding	chr1	243256034	243500092	chr1:243256034	SDCCAG8	protein_coding	chr1	243256034	243500091	chr1:243256034	ENSG00000054282
5150.90719617821	0.206375691803032	0.0637761520721944	3.23593827939659	0.00121243596982565	0.00988570941058058	ENSG00000140374	ETFA	protein_coding	chr15	76215355	76311472	chr15:76215355	ETFA	protein_coding	chr15	76188555	76311730	chr15:76188555	ENSG00000140374
1217.92649977308	0.259510660473987	0.0802926759957909	3.23205893010206	0.00122901707495267	0.0100044412935906	ENSG00000166123	GPT2	protein_coding	chr16	46884378	46931297	chr16:46884378	GPT2	protein_coding	chr16	46884362	46931289	chr16:46884362	ENSG00000166123
9214.55742485278	-0.242381101946795	0.0750158040558945	-3.23106717307457	0.00123328952438993	0.0100261807341457	ENSG00000107331	ABCA2	protein_coding	chr9	137007227	137028922	chr9:137007227	ABCA2	protein_coding	chr9	137007234	137028915	chr9:137007234	ENSG00000107331
1382.05716601382	-0.260526747151574	0.0806342343403798	-3.23096944223241	0.00123371128651457	0.0100261807341457	ENSG00000120451	SNX19	protein_coding	chr11	130875436	130916509	chr11:130875436	SNX19	protein_coding	chr11	130866250	130916479	chr11:130866250	ENSG00000120451
401.211944863149	-0.440682903032921	0.13661205362849	-3.22579810000761	0.00125621939927931	0.0101746947016074	ENSG00000120896	SORBS3	protein_coding	chr8	22544986	22575788	chr8:22544986	SORBS3	protein_coding	chr8	22544986	22575788	chr8:22544986	ENSG00000120896
572.334854602139	-0.34305453028397	0.106373905732601	-3.22498763133064	0.00125978111377783	0.0101934602477919	ENSG00000145808	ADAMTS19	protein_coding	chr5	129460265	129738683	chr5:129460265	ADAMTS19	protein_coding	chr5	129460281	129738683	chr5:129460281	ENSG00000145808
365.530956602534	0.39015068346594	0.12099497095748	3.22451983234119	0.00126184116142349	0.0102045740062017	ENSG00000141738	GRB7	protein_coding	chr17	39737927	39747291	chr17:39737927	GRB7	protein_coding	chr17	39737927	39747291	chr17:39737927	ENSG00000141738
3142.51526485136	-0.238373583029319	0.0739421365738944	-3.22378543648248	0.00126508149718256	0.0102196583555009	ENSG00000136108	CKAP2	protein_coding	chr13	52455429	52476628	chr13:52455429	CKAP2	protein_coding	chr13	52455429	52476628	chr13:52455429	ENSG00000136108
3106.48152074735	0.234624360026549	0.0727965956652949	3.22301280550684	0.00126849882695033	0.0102416982964637	ENSG00000110047	EHD1	protein_coding	chr11	64851642	64888296	chr11:64851642	EHD1	protein_coding	chr11	64851642	64888296	chr11:64851642	ENSG00000110047
757.829019745165	-0.362211595974466	0.112412928878634	-3.22215246580334	0.00127231411753307	0.0102669256476719	ENSG00000076351	SLC46A1	protein_coding	chr17	28394756	28407197	chr17:28394756	SLC46A1	protein_coding	chr17	28394642	28407197	chr17:28394642	ENSG00000076351
303.208857994524	-0.534366045651434	0.166023756376102	-3.21861194635849	0.00128812678719998	0.01036638687869	ENSG00000254535	PABPC4L	protein_coding	chr4	134196333	134201748	chr4:134196333	PABPC4L	protein_coding	chr4	134196333	134201789	chr4:134196333	ENSG00000254535
928.863374075761	-0.29220748761788	0.090805243554536	-3.21795830482394	0.00129106584286686	0.0103844170391629	ENSG00000122557	HERPUD2	protein_coding	chr7	35632659	35695571	chr7:35632659	HERPUD2	protein_coding	chr7	35632659	35697459	chr7:35632659	ENSG00000122557
150.274050498766	-0.580565501820269	0.180457680662938	-3.21718366149601	0.00129455698892861	0.0104068659185694	ENSG00000221955	SLC12A8	protein_coding	chr3	125082636	125212864	chr3:125082636	SLC12A8	protein_coding	chr3	125082636	125212864	chr3:125082636	ENSG00000221955
783.809962393317	-0.288556967189055	0.0897015858950435	-3.21685468890912	0.00129604222974863	0.0104131738935047	ENSG00000156136	DCK	protein_coding	chr4	70992538	71030914	chr4:70992538	DCK	protein_coding	chr4	70992538	71030914	chr4:70992538	ENSG00000156136
2942.34272205001	-0.241167887338449	0.0750738099469048	-3.2124103933051	0.00131626201934748	0.0105506036205311	ENSG00000097007	ABL1	protein_coding	chr9	130713946	130887675	chr9:130713946	ABL1	protein_coding	chr9	130713016	130887675	chr9:130713016	ENSG00000097007
4668.73772425499	0.269238713937684	0.0838145250295878	3.21231569161358	0.00131669602503265	0.0105506036205311	ENSG00000123989	CHPF	protein_coding	chr2	219538947	219543787	chr2:219538947	CHPF	protein_coding	chr2	219538954	219543809	chr2:219538954	ENSG00000123989
1588.37399501196	-0.257689557205624	0.0803025536247986	-3.2089833457805	0.0013320520757141	0.0106621551176168	ENSG00000078668	VDAC3	protein_coding	chr8	42391624	42405897	chr8:42391624	VDAC3	protein_coding	chr8	42391624	42405937	chr8:42391624	ENSG00000078668
3555.46152071349	-0.216616302176153	0.0675118989508402	-3.20856479439106	0.0013339924732656	0.0106719397861248	ENSG00000087302	C14orf166	protein_coding	chr14	51989475	52010691	chr14:51989475	RTRAF	protein_coding	chr14	51989514	52010694	chr14:51989514	ENSG00000087302
1987.97793524688	0.258879895842775	0.0807247144813105	3.20694718471517	0.00134151622749345	0.01072058989541	ENSG00000033030	ZCCHC8	protein_coding	chr12	122471600	122501073	chr12:122471600	ZCCHC8	protein_coding	chr12	122471599	122501073	chr12:122471599	ENSG00000033030
3182.67797745087	-0.245736518249691	0.0766441174307469	-3.20620194330936	0.00134499561698667	0.010742619479253	ENSG00000131876	SNRPA1	protein_coding	chr15	101281510	101295282	chr15:101281510	SNRPA1	protein_coding	chr15	101281510	101295282	chr15:101281510	ENSG00000131876
361.500524307482	-0.440263861848728	0.137357502061176	-3.2052407421667	0.00134949557485199	0.0107727724084855	ENSG00000058404	CAMK2B	protein_coding	chr7	44217150	44334577	chr7:44217150	CAMK2B	protein_coding	chr7	44210019	44334577	chr7:44210019	ENSG00000058404
12261.8201534501	-0.231930896111448	0.0723755405288338	-3.2045480340012	0.00135274716322215	0.0107929328148867	ENSG00000110367	DDX6	protein_coding	chr11	118747766	118791149	chr11:118747766	DDX6	protein_coding	chr11	118747763	118791164	chr11:118747763	ENSG00000110367
391.293110416984	-0.372188153507579	0.116190485283035	-3.20325844754796	0.00135881977123108	0.0108297571472273	ENSG00000205084	TMEM231	protein_coding	chr16	75536744	75556286	chr16:75536744	TMEM231	protein_coding	chr16	75536741	75556289	chr16:75536741	ENSG00000205084
6636.80578554123	0.194119663965257	0.060634859493229	3.20145318365807	0.00136736292794996	0.0108920056597257	ENSG00000114019	AMOTL2	protein_coding	chr3	134355874	134375479	chr3:134355874	AMOTL2	protein_coding	chr3	134355347	134375479	chr3:134355347	ENSG00000114019
1413.67430640261	-0.258914395231435	0.0809603425732786	-3.19803976863225	0.00138365197496266	0.0110099587558057	ENSG00000180304	OAZ2	protein_coding	chr15	64687573	64703281	chr15:64687573	OAZ2	protein_coding	chr15	64687573	64703281	chr15:64687573	ENSG00000180304
8215.25598827354	0.17874856358485	0.055956573003063	3.19441584771579	0.00140114127791479	0.0111371999758959	ENSG00000084733	RAB10	protein_coding	chr2	26034107	26137454	chr2:26034107	RAB10	protein_coding	chr2	26034084	26137454	chr2:26034084	ENSG00000084733
2378.77073594582	0.251538141838494	0.0787609116806314	3.19369261313859	0.00140465596765422	0.0111591695901722	ENSG00000198805	PNP	protein_coding	chr14	20468954	20477094	chr14:20468954	PNP	protein_coding	chr14	20461992	20477094	chr14:20461992	ENSG00000198805
560.410825591453	-0.349503127802102	0.109443127188669	-3.19346803019977	0.0014057490221951	0.0111618875352073	ENSG00000143753	DEGS1	protein_coding	chr1	224175756	224193441	chr1:224175756	DEGS1	protein_coding	chr1	224175756	224193441	chr1:224175756	ENSG00000143753
2753.44114457545	-0.226472030697968	0.0709811670287233	-3.19059322603591	0.00141981025944284	0.0112555767561651	ENSG00000144579	CTDSP1	protein_coding	chr2	218398256	218405941	chr2:218398256	CTDSP1	protein_coding	chr2	218398256	218405941	chr2:218398256	ENSG00000144579
10870.8314750421	0.196429369307607	0.0615651946417913	3.19059121717238	0.00141982013036932	0.0112555767561651	ENSG00000112081	SRSF3	protein_coding	chr6	36594353	36605600	chr6:36594353	SRSF3	protein_coding	chr6	36594353	36605600	chr6:36594353	ENSG00000112081
3571.66871993638	-0.205449352880083	0.0644885765976648	-3.18582551700361	0.0014434162144473	0.0114365344411219	ENSG00000136636	KCTD3	protein_coding	chr1	215567392	215621807	chr1:215567392	KCTD3	protein_coding	chr1	215567304	215621807	chr1:215567304	ENSG00000136636
