SRR7629063	SRR7629064	SRR7629065	SRR7629066
OTX2-AS1	0.31645	0.249745	0.377506	0.234525
OTX2P1	0	0	0	0
OVAAL	0	0	0	0
OVCA2	43.8166	43.1755	45.187	43.5208
OVCH1	0.0505978	0.0556042	0.0208202	0.0451927
OVCH1-AS1	0.183899	0.0657219	0	0.082429
OVCH2	0	0	0	0
OVGP1	0.724085	0.47342	0.563295	0.609872
OVOL1	18.31012	19.34245	15.293117	16.51757
OVOL1-AS1	1.520506	1.11349	1.04564	0.44764
OVOL2	2.58793	2.23554	5.39903	6.18136
OVOL3	0.295367	0.42132	0.127883	0.5291
OVOS2	0.0612786	0.0750067	0.0799558	0.103732
OXA1L	155.072750000655	156.12716	154.54028	158.70552
OXCT1	19.93086	20.40658	24.19827	20.541896
OXCT1-AS1	0.108027	0.118828	0.185	0.147448
OXCT2	0.385659	0.637401	0.481384	0.364681
OXCT2P1	0	0.194492	0	0.443331
OXER1	0.0913769	0.0328955	0.0382291	0.1211
OXGR1	0.0742209	0.0599998	0.0957059	0.110331
OXLD1	57.06371	53.31323	41.65372	49.96544
OXNAD1	11.2085388	9.454867	11.9540791	10.9786973
OXR1	39.601436	34.8972825183555	42.93899734	35.133760950852
OXSM	11.66567	13.40055	14.2409	13.85706
OXSR1	32.1947	33.4423	33.39256	30.5041
OXT	0.212031	0	0	0
OXTR	16.2267	15.9809	6.44036	6.7923
P2RX1	0	0	0	0.0265439
P2RX2	5.124243511813	7.3759106	1.531632386792	1.32430378295423
P2RX3	0	0	0	0
P2RX4	25.8101	27.94477	19.9115500187944	21.30806
P2RX5	0.153546	0.674621241268	1.07226	1.2641770162
P2RX5-TAX1BP3	2.0188	2.11634	2.44565	2.07342
P2RX6	0.0888757	0.0321529	0	0.1176199
P2RX6P	0	0	0	0
P2RX7	0.497215	0.778275	0.93276	0.754666
P2RY1	0.113509	0.165827	0.180777	0.125466
P2RY10	0	0	0	0
P2RY10P2	0	0	0	0
P2RY11	6.47469	5.49624	5.56313	6.45378
P2RY12	0	0	0	0
P2RY13	0	0.0241889	0	0
P2RY14	0.0737384	0	0.0442769	0.0961321
P2RY2	21.07804	20.22231	19.14539	20.16708
P2RY4	0	0	0.0447038	0
P2RY6	1.425839	2.0386309	0.8947526	1.22375776
P2RY8	0.0365251	0.0395535	0.0617406	0.0326012
P3H1	7.674792	6.014831	5.346036	6.515043
P3H2	0.283407	0.1293611	0.171571	0.256005
P3H2-AS1	1.84876	1.89009	1.09337	0.487373
P3H3	0.402404	0.226463	0.317808	0.30582
P3H4	16.43922	16.72707	15.742693	16.068367
P4HA1	20.2719388	18.282204	23.40616	22.71263
P4HA2	19.92874	20.3014000226535	29.16887	30.22345
P4HA2-AS1	0	0	1.44823	0
P4HA3	0.148997103285	0.2438640332158	0.156087127302	0.1675310240969
P4HB	571.2817	586.06729	578.0091	592.384804
P4HTM	36.3694	35.0521	28.48138	31.6809
PA2G4	248.59	247.123	320.518	335.151
PA2G4P1	0.130761	0	0.143719	0
PA2G4P2	0.129991	0	0	0
PA2G4P3	0	0	0	0.0791109
PA2G4P4	0.110487	0.168595	0.191563	0.199087
PAAF1	31.43138	32.5497700336619	36.910788	36.444874
PABPC1	2158.845	2138.08	1951.53	1861.338
PABPC1L	64.5295781789	57.641690137278	50.5161785843	63.055161
PABPC1L2A	0.144064	0.0903731	0.442535	0.177936
PABPC1L2B	0.459764	0.760261	0	0.325703
PABPC1L2B-AS1	1.364606	1.224102	0.271222	0.506244
PABPC1P1	0.637889	0.464858	0.88717	0.384871
PABPC1P10	1.04577	0.382815	0	0
PABPC1P11	0	0.145992	0.242364	0.264724
PABPC1P12	0	0	0	0
PABPC1P13	0	0	0	0
PABPC1P2	0.204183	0.223519	0.0852462	0.137813
PABPC1P3	0.668008	1.21435	0.274489	0.295463
PABPC1P4	0.253315	0.294612	0.594865	0.319868
PABPC1P5	0	0	0	0
PABPC1P6	0	0	0	0
PABPC1P7	0.105777	0	0	0.116521
PABPC1P8	0.059447	0.0962529	0	0
PABPC1P9	0	0	0	0
PABPC3	1.08417	0.979724	0.784328	0.679901
PABPC4	113.9286	112.0425	121.4193	117.8779
PABPC4L	0.481138	0.464349	0.262089	0.150914
PABPC5	0.142931	0	0.0612669	0
PABPC5-AS1	0	0	0	0
PABPN1	186.59961	200.69767	215.19032	238.71977
PABPN1L	1.331888	1.225129	1.882588	1.443304
PACERR	0	0	0	0
PACRG	0.132833	0.524046	0.0584632	0.059497
PACRG-AS1	0.037849	0	0.0318238	0.033918
PACRG-AS2	0	0	0	0
PACRG-AS3	0	0.15504	0	0
PACRGL	9.5310347094022	8.718928	8.578199	9.2760574315
PACS1	94.912755	97.566397	66.4368	69.4826
PACS2	57.05706	57.11019	49.60179	58.00347
PACSIN1	8.47174	8.514693	4.915906	4.94338700102584
PACSIN2	16.538072	17.80172881	16.2772592	16.7786279263872
PACSIN3	46.89002	49.0282	39.20162	44.34173
PADI1	0.0809532	0.0881843	0.151506	0.107762
PADI2	1.968349	1.4268597	1.12329	1.35767
PADI3	1.25137	0.835166	1.45669	1.48952
PADI4	1.298467	1.1703088	1.992135	1.201905
PADI6	0.0681504	0.0495403	0.02846	0.0609255
PAEP	0.7910914	0.708481	0.40267	0.6364651
PAF1	74.7812	76.67386	77.8103	87.02546
PAFAH1B1	48.7949	45.2583	48.7082	45.1637
PAFAH1B2	36.25358	36.114104	36.118858	32.298452
PAFAH1B3	92.813	87.1388	87.5223	97.204
PAFAH2	7.55464	7.66358	6.9308	5.9736
PAG1	0.360969	0.410392	0.255292	0.315891
PAGE1	0	0	0	0
PAGE2	0	0	0	0
PAGE2B	0	0	0	0
PAGE3	0	0	0	0
PAGE4	0	0	0	0
PAGE5	0.33822	0	0	0
PAGR1	53.2188	57.2738	58.8885	69.5001
PAH	0.0731579	0.0804756	0.0304437	0
PAICS	91.56629	90.942917	156.93014	143.26067
PAICSP1	0.080257	0.412446	0.40259	0.434153
PAICSP2	0	0	0	0
PAICSP3	0	0	0	0
PAICSP4	0	0.165419	0	0.100638
PAICSP5	0	0.0574204	0	0
PAICSP6	0	0	0	0
PAICSP7	0	0	0	0
PAIP1	99.30779	98.32438	104.80011	101.86392
PAIP1P1	0.670679	0.308589	0.346061	0.52586
PAIP2	149.285448	148.730667	130.52208	123.253576
PAIP2B	3.27953	3.27608	3.23992	3.11753
PAK1	8.86339	10.06836	11.854124	11.4737113
PAK1IP1	19.7843	20.0735	30.6176	26.9538
PAK2	100.365	98.4795	84.5471	75.3977
PAK3	0.084109764	0.0774876	0.03489467	0.0527636
PAK4	79.0409	82.5081100156615	74.0625337405	85.871918
PAK6	2.220506	1.732183	1.0826	0.9286935
PAK7	0.0374158	0	0	0
PALB2	10.4276993	10.330223	12.11926	11.48562875
PALD1	0.713546	0.862656	0.642604	0.471983
PALLD	27.21749	25.826309	25.715577	23.94474
PALM	19.23395	19.83986	12.52268	14.22283
PALM2	0.541281	0.3312894	0.241461	0.125317
PALM2-AKAP2	0.263881	9.1157e-08	0	0
PALM3	5.33606	5.00648	3.16115	3.45979
PALMD	0.0689425	0.310289	0.3246111	0.12430459871
PAM	25.135094	24.710073	22.638093	21.1408759
PAM16	62.20848	62.87629	69.50596	77.4207
PAMR1	0.0296083	0.0231229	0.0265181	0
PAN2	25.7706206	24.833546	21.850741	21.72457
PAN3	29.31797	27.27753	24.55837	21.30871
PAN3-AS1	1.52261	1.5646	1.40997	1.3823
PANDAR	0.486853	0.678718	0.987558	1.04317
PANK1	8.628387	8.164168	8.23191826805	7.797611
PANK2	14.44839	16.9266	17.30929	15.62528
PANK3	41.7026	41.4641	39.6126	30.3194
PANK4	11.8859	10.1582	10.8077	11.2495
PANO1	1.85629	1.4978	1.71769	1.49153
PANX1	11.8780000049277	11.571	11.6899	9.85628
PANX2	7.16921	6.78321	5.78953	6.81228
PANX3	0.49054	0.278493	0.0900449	0.388207
PAOX	3.79524	4.491684528	3.038493	3.52263
PAPD4	25.913462	23.3651	21.191710934	17.900985
PAPD5	9.16756	8.810605	9.448872	7.8659084
PAPD7	19.87449	20.48178	23.44179	22.30957
PAPL	0.505424	0.317228	0.395446	0.732481
PAPLN	0.879503	1.0735571332898	0.474548	0.927165
PAPOLA	159.89314	162.03002	171.6802	155.17663
PAPOLB	0	0.0150278	0	0
PAPOLG	8.168	7.97556	7.71835	6.99956
PAPPA	0.00921219	0.0268268	0.0123437	0.0132519
PAPPA-AS1	0.0655674	0.0281833	0	0
PAPPA-AS2	0	0	0	0
PAPPA2	0	0	0	0
PAPSS1	36.4319	37.3375	34.9036	33.5742
PAPSS2	125.8394	119.5728	143.8983	134.2969
PAQR3	3.4845231	3.88923	4.184198	3.678652
PAQR4	40.996082	36.967819	46.04157	49.96915
PAQR5	2.47365	2.258777	1.660747	1.733106
PAQR6	9.69533	9.871599	5.721757	5.603600400141
PAQR7	8.30344	7.5178	3.68573	4.46441
PAQR8	1.4463	1.36324	1.307627	0.955737
PAQR9	0	0.0232759	0	0
PAQR9-AS1	1.02474	0.380703	0.762473	0.735194
PARD3	41.63079869722	38.666766598458	36.4990175573328	32.4803662796189
PARD3-AS1	0.749584	1.08961	0	0
PARD3B	1.449584802733	1.76173141232596	0.971896227	0.90676635017231
PARD6A	7.5154750107573	7.54505	4.753881	5.5004
PARD6B	113.53211	113.00898	138.90869	120.67358
PARD6G	4.79579	4.76864	5.49405	4.18585
PARD6G-AS1	0.502972	0.0174246	0.1629819	0.3469221
PARG	17.88069	16.3905	15.95008	16.62822
PARGP1	9.85387	9.9033	10.1665	7.93496
PARK2	0.660132	0.24612	0.256221	0.271128
PARK7	331.5846	327.9338	360.40869	352.94632
PARL	57.4964278226	55.53594	63.38781	61.56432
PARM1	2.2579	1.94484	1.71843	1.70364
PARN	29.99496382	33.566540225744	33.398280010412	29.91066
PARP1	67.40452	68.8061	82.06488	82.82255
PARP10	4.768268	3.557068175557	2.264794	2.798694
PARP11	4.08219	3.95486	2.90456	2.683174
PARP12	7.61092	7.98144	6.22711	6.26532
PARP14	4.66626	4.01838	3.19272	3.23362
PARP15	0.862846	0.616331	0.7352	0.607127
PARP16	9.275849	9.207257	9.57534	9.67262
PARP1P1	0.225744	0.225933	0.307729	0.278115
PARP2	35.52047	37.86299	48.36988	47.0189
PARP3	1.967406	1.86916	1.667567	1.277182120001
PARP4	24.5429	25.5156	22.6049	21.4555
PARP4P1	0.0389705	0.114282	0.130363	0.0707075
PARP4P2	0.121384	0.108475	0.0498196	0.245352
PARP4P3	1.34048	0.968339	0.564793	0.600797
PARP6	62.06922	60.43603	53.25315	56.45099
PARP8	2.695968	3.038457	2.0608976	1.8796285
PARP9	11.087864	9.38817	6.90494	5.84274
PARPBP	19.268787	18.324746	22.93128	21.875868
PARS2	5.66866	6.5942	5.55733	4.99281
PART1	0.625237	0.649806	0.4175865	0.4855286
PART1_1	0	0	0	0
PART1_2	0	0	0	0
PART1_3	0	0	0	0
PARVA	16.491	16.5229	13.437	11.9951
PARVB	3.26662	3.076556	5.054674	5.306582
PARVG	0	0	0	0
PASD1	0	0	0	0
PASK	10.8443565	9.219025	17.25902	12.59592
PATE1	0	0	0	0
PATE2	0.1487553	0.229051	0.200585	0.622913
PATE3	0.0725625	0	0	0
PATE4	0.100326	0.19093	0.076405	0.185781
PATL1	16.5672	17.8428	21.4686	19.6521
PATL2	0.1827	0.156695	0.0378893	0.153812
PATZ1	53.9138	54.99579	44.13121	45.64525
PAUPAR	0.0290217	0.0678111	0.0491618	0.0261186
PAWR	67.3962	65.4926	49.2315	40.6519
PAWRP1	0	0	0	0
PAX1	0.0261572	0	0	0
PAX2	0.05331800328775	0.06608930253903	0	0.0411948
PAX3	0.0778052	0.038224300219864	0	0
PAX4	0	0	0.0714265	0
PAX5	0.2265218	0.155069	0.2413434	0.2042778
PAX6	0.29921876844	0.17372334893	0.125103390148	0.2116410756475
PAX7	0	0	0	0
PAX8	0.9039720225795	1.0019819	0.987426	0.803576
PAX8-AS1	14.641512	16.908682	14.459656	13.461394
PAX9	6.57336	7.047162	7.291851	7.78455
PAXBP1	22.3006	20.0097	22.3138	20.25371
PAXBP1-AS1	1.14226	1.02148	1.01068	0.802156
PAXBP1P1	0	0	0	0
PAXIP1	17.62002	16.81488	17.24255	17.17098
PAXIP1-AS1	7.278	7.36786	7.57534	7.91367
PAXIP1-AS2	3.85463	4.77349	2.58263	2.93609
PBDC1	42.49784	42.45006	43.52933	49.7349
PBK	31.55834	30.32668	42.12982	39.92312
PBLD	9.96745	8.649716	6.28005	5.948
PBOV1	0.222338	0.0826522	0.162037	0.070014
PBRM1	14.94224294	14.476452	13.212712	10.8393180001744
PBX1	85.58349	82.7922113006619	77.299471	61.905762
PBX2	44.0952	44.2524	34.8066	40.6734
PBX2P1	0	0	0	0
PBX3	30.13702	29.193587	37.21085	35.68931
PBX4	1.90479	2.43831	2.41127	2.89684
PBXIP1	24.23082	24.78019	11.527267	11.67448
PC	33.92959735104	33.324671453	29.7608900001834	29.793682436
PCA3	0	0	0	0
PCA3_1	0	0	0	0
PCA3_2	0	0	0	0
PCAT1	0.69581	0.587052	0.456717	0.369602
PCAT14	0.9179542	1.932125	1.29747	1.050959
PCAT18	0.113654	0.2746	0.103407	0.262305
PCAT19	0.0795255	0.0772736	0.149311	0.21449
PCAT2	0	0	0	0
PCAT29	0.357399	0.155493	0.0708662	0
PCAT4	0	0	0	0
PCAT5	0.293886	0.298313	0.250445	0.232062
PCAT6	8.34351	7.50326	5.25392	6.3864
PCAT7	5.76554	4.72002	2.93376	4.4467
PCBD1	90.3453	87.762	99.5285	95.8063
PCBD2	25.93639	22.66562	21.3713	22.84147
PCBP1	329.967	333.911	332.481	323.16
PCBP1-AS1	19.9988673	20.504584	20.9799412	22.655037
PCBP2	1147.76028599913	1106.60039957945	1101.64142316795	1069.42543906605
PCBP2-OT1	0.897314	1.49698	1.71154	2.83439
PCBP2P1	0.315313	0.0768103	0.0864635	0.0933981
PCBP2P3	0	0	0	0
PCBP3	5.429889	5.599496	4.015711	4.859673
PCBP3-OT1	0.418428	0.420819	0.282312	0.472446
PCBP4	9.171059	9.44300900057439	6.81203356678	7.13644
PCCA	8.38487000036156	7.3313905	5.519212	4.983577
PCCA-AS1	0	0	0	0
PCCB	68.6529910103605	65.033768	58.083143208605	58.9228960087819
PCDH1	18.186473	18.547751	10.37987	11.34969
PCDH10	13.98607	15.45526	7.12106	6.97728
PCDH11X	0	0.015939772682212	0	0.0262004361
PCDH11Y	0.3811089	0.205595	0.128119	0.25552724
PCDH12	0.058613	0.0937692	0.0878695	0.114941
PCDH15	0.06617303	0.0508828931	0.05479767	0.05103439
PCDH17	0.0977884	0.0835607	0.0499253	0.0442736
PCDH18	0	0	0	0
PCDH19	0.3301179	0.3535883	0.1307711159	0.2540625
PCDH20	0	0.0131508	0	0.0161274
PCDH7	14.16133	14.91917	8.21733	7.81644
PCDH8	0.708285	0.928185	0.495258	0.307601
PCDH8P1	0	0.0188117	0	0
PCDH9	1.493359	1.868752	1.0018796	1.072408
PCDH9-AS1	0	0	0	0
PCDH9-AS2	0	0	0	0
PCDH9-AS3	0	0	0	0
PCDH9-AS4	0	0	0	0
PCDHA1	0.358538	0.269437	0.0799794	0.280368
PCDHA10	0.903143	0.789524	0.614347	0.617803
PCDHA11	7.984182	7.437571	6.34556	4.88275
PCDHA12	3.48425	3.53339	2.563819	2.044756
PCDHA13	2.186383329	1.9214762	2.308837	1.73204
PCDHA14	0.488567	0.310328	0.662519	0.364663
PCDHA2	0.576516	0.4464315	0.193814	0.2544361
PCDHA3	0.5594364	0.446844	0.202078	0.38514
PCDHA4	0.655016	0.385025	0.396845	0.542986
PCDHA5	0.07871770550254	0.2231584	0.14560232	0.125199
PCDHA6	3.734651	4.038635	4.593052	4.9129812526
PCDHA7	0.818293	0.645655000122271	0.539846	0.968232
PCDHA8	0.291767	0.147137	0.0392531	0.0785809
PCDHA9	0.113477	0.236846	0.219257	0.158866
PCDHAC1	0.839179	0.8398932	0.605857	0.576374
PCDHAC2	2.196322	2.479629	1.7771414	1.709977
PCDHB1	0.549992	0.467913	0.43101	0.438519
PCDHB10	1.49272	2.090714	1.229945	1.15276256864
PCDHB11	0.800086	0.789654	0.609336	0.676375
PCDHB12	0.727802	0.445907	0.409577	0.3528037
PCDHB13	2.48273	2.09581	1.87019	1.40202
PCDHB14	2.92348	3.12198	2.71736	2.53296
PCDHB15	0.406133	0.309722	0.258952	0.485841
PCDHB16	4.1252	3.54411	4.55443	4.5408
PCDHB17P	0.116834	0.131168	0.0906939	0.0379241
PCDHB18P	0.418624	0.2907801	0.141456	0.0775081
PCDHB19P	0.159849	0.0757986	0.208754	0.0727631
PCDHB2	8.011362	9.581749	6.96114	7.81466
PCDHB3	4.84876	4.61523	4.21868	4.23129
PCDHB4	0.766559	1.08445	0.873339	0.473271
PCDHB5	0.163915	0.188404	0.10632	0.0824611
PCDHB6	0.144055	0.211719	0.3135222	0.105858
PCDHB7	0.444679	0.462414	0.362214	0.235894
PCDHB8	2.20178	2.06936	1.76215	1.92906
PCDHB9	1.37378	1.07654	1.43046	1.44483
PCDHGA1	1.618603	1.587164	1.445414	1.10952
PCDHGA10	0.260675	0.374129	0.159172	0.191928
PCDHGA11	0.0620728	0.0327921	0.10723	0.127219
PCDHGA12	0.3861160913	0.20988925	0.24726	0.16999238
PCDHGA2	2.510788	1.8913814	1.78088	2.040936
PCDHGA3	0.529353	0.44968685	0.375221	0.382096
PCDHGA4	0.966482000406417	0.902361	1.100070289278	0.680497
PCDHGA5	0.8730491696	0.6033169	0.508907	0.677543
PCDHGA6	1.04365	0.912338	0.706388	1.0726481
PCDHGA7	0.38756	0.420649	0.275699	0.310999
PCDHGA8	0.302304	0.187005	0.0944772	0.175504
PCDHGA9	0.873334377699	0.833181	0.609605	0.669672
PCDHGB1	3.23196	2.79793	2.066412	2.932691
PCDHGB2	0.733122	0.755532	0.665245	0.791697
PCDHGB3	0.429348	0.438569	0.266372	0.426565
PCDHGB4	0.148924	0.419434	0.255053	0.239165
PCDHGB5	13.87811	14.84072	10.01059	8.43427
PCDHGB6	0.768485	0.544251521119	0.718181	0.556436
PCDHGB7	0.971486	1.09491	0.314278	0.686689
PCDHGB8P	0.135892	0.102506	0.11277	0.19548
PCDHGB9P	0	0.108083	0.0631341	0.134583
PCDHGC3	24.9921	25.60743	24.77118	26.99679
PCDHGC4	0.16012	0.234434	0.0545253	0.17382
PCDHGC5	0.182259	0.221966	0.102805	0.0815774
PCED1A	24.89879	24.75665	21.17638	24.76085
PCED1B	13.5591	12.4279	11.13782	11.32016
PCED1B-AS1	1.52336	1.7771846	6.821203	3.044486
PCED1CP	0	0	0	0
PCF11	30.56024	30.0994	28.40392	25.79202
PCGEM1	0.124882	0.535561	0.381638	0.260545
PCGF1	24.84721	25.4908	23.28632	26.69516
PCGF2	41.9621677	40.3877820138013	33.519733	34.485522
PCGF3	45.85887	46.55794	37.62317	40.68131
PCGF5	8.94676	8.93345	9.393932	7.3876
PCGF6	10.1717	11.559153666	15.97503	12.86870385615
PCGF7P	0	0	0	0
PCID2	24.384758	28.011953	28.263951	25.5336700754421
PCIF1	29.5198	28.9436	26.7712	29.3888
PCK1	0	0.0135046	0.0155362	0.0332702
PCK2	54.88299	53.284509	54.88288	59.31798
PCLO	2.3551668	1.571301	1.632668	1.291874
PCM1	27.63364	26.91317	30.88934	28.02815
PCMT1	105.3371	103.4681	116.2139	112.4887
PCMTD1	22.92101	18.45385	13.793889	11.570115
PCMTD1P1	0	0	0	0
PCMTD1P2	0	0	0	0
PCMTD1P3	0	0	0	0
PCMTD1P7	0	0	0	0
PCMTD2	76.8213	72.5918	48.34762	45.33371
PCNA	196.17093	183.2015	265.9174	250.74646
PCNAP1	0	0	0	0
PCNAP3	0	0	0	0
PCNAP4	0	0	0	0
PCNP	87.56292	85.48496	94.03508	79.89231
PCNPP1	2.82701	2.06676	1.0954	2.34629
PCNPP2	0	0	0	0
PCNPP3	0	0	0	0
PCNPP4	0	0	0	0
PCNPP5	0	0	0	0
PCNT	19.7138	19.96	20.1092	19.5002
PCNX	13.48698	14.2631	11.52177	9.75254
PCNXL2	4.667885	5.163075	4.334559	4.182958
PCNXL3	47.2067	46.5462	40.701	41.436
PCNXL4	18.331901	18.171419	18.797051	17.934111
PCOLCE	4.51803	4.32655	2.85454	3.60488
PCOLCE-AS1	0.0801355	0.0776449	0	0.0331683
PCOLCE2	0.44049	0.530157	0.6650544	0.788698
PCP2	2.475285	3.14341	0.941583	1.51607
PCP4	16.9576	16.5293	54.0122	52.7865
PCP4L1	0.617568	0.676394	0.775376	0.555681
PCSK1	0	0	0.0138259	0
PCSK1N	70.4688	75.1707	56.3602	61.597
PCSK2	9.94631	12.6145	2.85028	3.222506
PCSK4	3.26673	2.00654	1.36011	1.89926
PCSK5	0.662787	0.256905	0.3055144	0.2552439
PCSK6	30.2261236	33.857845	17.479406	15.228052
PCSK6-AS1	9.08745	6.06174	4.92499	6.62848
PCSK7	8.79432	9.8857	8.95082	9.01077
PCSK9	0	0	0.0174765	0
PCTP	24.522288	23.386221	15.479638	16.063478
PCYOX1	38.12381	37.73311	39.07311	31.84029
PCYOX1L	10.91026	10.9438	11.1026	12.31814
PCYT1A	45.6455	44.06557	47.1246	43.73383
PCYT1B	0.243026	0.19769	0.1785115	0.158964
PCYT1B-AS1	0	0	0	0
PCYT2	42.95076	43.530224	38.13956	43.6415704918
PDAP1	112.197	114.287	126.593	131.115
PDC	0.0894316	0	0	0.0755851
PDCD1	0	0.0793426	0.0623899	0
PDCD10	78.57143	76.385048394689	79.407021	71.718278
PDCD11	15.8766	15.6822	20.6823	20.1015
PDCD1LG2	0.0764284	0	0	0.0343645
PDCD2	102.53253	101.28623	98.57878	93.99636
PDCD2L	19.5267	18.7572	25.83284	22.61451
PDCD4	32.4781	33.61122	45.43334	41.631204
PDCD4-AS1	2.74009	3.60327	4.16107	5.05724
PDCD5	144.20971	153.90761	221.92625	225.72503
PDCD5P1	0	0	0	0
PDCD5P2	0.689967	0	0	0
PDCD6	329.65790106293	325.58218172482	291.63804	290.617340029821
PDCD6IP	52.8996	50.3029	50.6595	45.489
PDCD6IPP1	0.299694	0	0.246489	0
PDCD6IPP2	0.523902	0.456372	0.62757	0.242626
PDCD7	23.5732	22.5182	23.0334	21.7574
PDCL	25.1679	24.9301	24.709	22.0189
PDCL2	0	0	0	0
PDCL2P1	0	0	0	0
PDCL2P2	0	0	0	0
PDCL3	46.7404	43.7366	50.5157	47.8519
PDCL3P1	0	0	0	0
PDCL3P3	1.04657	0.61261	0.567352	1.23033
PDCL3P4	2.7234	1.4576	1.94527	1.75357
PDCL3P5	0.347597	0	0	0
PDCL3P6	0	0	0.146503	0
PDCL3P7	0	0	0	0
PDDC1	28.48725	27.31015	19.962778	25.43776
PDE10A	0.1592191	0.1603831	0.281303	0.303736
PDE11A	0.111472	0.174142	0.111641	0.219705
PDE12	13.52079	12.2705	13.1826	10.68105
PDE1A	0.537835	0.5540854	0.037794265	0.0816158
PDE1B	0.0223131	0.0323228	0.0749903	0.0341474
PDE1C	0.0393835	0.0143744	0.0400889	0
PDE2A	0.266896	0.1991875	0.0783385	0.0460379
PDE3A	0	0	0	0
PDE3B	3.21293000819137	2.946449	3.0182078	2.21564
PDE4A	0.7001959	0.4131346	0.89919	0.683447
PDE4B	0.3886996	0.280984	0.328084201792	0.231855
PDE4C	0.891337	0.8809689	0.5912318	0.6126446
PDE4D	0.5972448	0.4517059	0.1265548	0.213758618
PDE4DIP	30.808478	31.213504	31.793257128	30.9900380612325
PDE4DIPP1	0	0	0	0
PDE5A	7.677831	7.870755	5.827926	4.5044331
PDE6A	0.477797	0.4729527	0.2561737	0.455259
PDE6B	1.985289	2.034492	1.716916	1.6885269
PDE6C	0.02632	0	0	0
PDE6D	23.191601	24.2812	23.0762	22.8547053
PDE6G	0.2777229	0.602325	0.234434	0.154189
PDE6H	0	0.324735	0	0
PDE7A	27.11672	26.09502	29.5998	26.83627
PDE7B	0.0997904	0.049829	0.0136816	0.0446625
PDE8A	39.28229	38.413382	34.47396	32.216347909
PDE8B	0.4239363	0.469496	0.512439	0.552745
PDE9A	5.48392408212939	6.40184477143147	5.18801778782	5.553141
PDF	25.2901	26.6422	25.3984	28.4522
PDGFA	26.53256	29.1888	24.13076	25.3005
PDGFB	23.78339	24.2655	18.82197	19.02948
PDGFC	0.51524	0.18848141	0.12208	0.1151256
PDGFD	0	0	0	0
PDGFRA	0	0	0	0
PDGFRB	0	0	0	0.0356331
PDGFRL	10.1549959	9.91486	7.804894154	7.305708
PDHA1	139.836354	145.180595	152.410522	158.771127
PDHA1P1	0	0	0	0
PDHA2	0	0	0	0
PDHB	37.681286	39.8395300126329	41.333652	39.9678000040237
PDHX	23.571601	21.079843	23.41603	21.29818
PDIA2	4.51201	3.39331	4.83036	4.91465
PDIA3	110.495	116.241	132.732	135.432
PDIA3P1	29.7779	21.211	24.7	23.3662
PDIA3P2	0	0	0	0
PDIA4	94.8631	97.5256	118.035	123.296
PDIA5	9.70022	8.56446	11.5608	12.3756
PDIA6	226.940408	228.551896	300.338378	291.316589
PDIK1L	10.31782	10.63822	9.737805	7.600546
PDILT	0	0	0	0
PDK1	2.786654	2.964491	4.578052	3.6737475091
PDK2	26.42938	25.198	19.53989	19.79258
PDK3	24.52975	24.20114	21.13728	22.79461
PDK4	0.844572	1.05836	0.831428	0.515951
PDLIM1	62.1467	60.8458	43.7647	45.7746
PDLIM1P1	0	0	0	0
PDLIM1P2	0	0	0	0
PDLIM1P3	0	0	0	0
PDLIM1P4	0	0.0757091	0	0
PDLIM2	10.5544088	8.29220868	10.487411	10.0757072
PDLIM3	0.0521334	0.0378136	0.134156	0.188817
PDLIM4	0	0	0	0.0785053
PDLIM5	23.910445037027	22.8821448	21.2991739105	18.3092511
PDLIM7	107.33136	106.05356	108.29168	117.75372
PDP1	12.71089	12.14602	9.1612089	8.47589349
PDP2	3.86732	4.77038	4.36263	3.64204
PDPK1	28.5187	29.218233	25.332811	23.976193
PDPK2P	2.95745	3.33013	2.59666	2.25419
PDPN	0.1945639	0.0973668	0.1384191	0.3522622
PDPR	21.21832	19.52746	18.226592	15.52403
PDRG1	29.3667	29.7667	31.7014	32.8761
PDS5A	51.71302	50.13675	56.42518	47.17609
PDS5B	20.7431	20.1305	19.0548	16.6475
PDSS1	12.6081	11.1864	18.1502	18.1102
PDSS1P1	0.0925417	0.0685132	0.155293	0.0826645
PDSS1P2	0	0.128639	0.287783	0.158841
PDSS2	12.24819	11.74904	12.66771	13.809
PDX1	0	0	0	0
PDX1-AS1	0	0	0	0.0539677
PDXDC1	95.9471817	98.351137	98.939448	95.902172
PDXDC2P	29.395	26.1717	24.1486	27.9905
PDXK	73.340308	71.796998	68.699199	70.1202872
PDXP	12.99969	12.53185	16.63906	16.93694
PDYN	0	0	0	0
PDZD11	64.91961	61.68433	58.7353	60.20477
PDZD2	0.124543	0.0954334	0.0383496	0.0644733
PDZD3	0.0261641	0	0.0357243	0.0754453
PDZD4	12.044124496	11.612959761	9.94475235158	12.75463
PDZD7	1.321525	1.329351	1.079907	0.906914
PDZD8	6.0211	6.50898	6.42476	4.87004
PDZD9	0	0.14188	0.0802365	0
PDZK1	2.597009	2.86982	22.12314	23.2682100009545
PDZK1IP1	0	0	0	0
PDZK1P1	0	0	0	0
PDZPH1P	0.0506573	0	0	0
PDZRN3	3.76511600120248	4.3034500582134	2.405793	2.14714
PDZRN3-AS1	0	0	0	0
PDZRN4	0	0	0	0.0253616
PEA15	49.48454	45.65426	54.54729	55.511009
PEAK1	8.335245	7.687871	6.901168	5.529609
PEAR1	0.0640433	0.0693478	0.07983	0.0845667
