7485_IG1_20200906	7485_IG3_20200906	7485_ZX2_20200906	7485_ZX3_20200906	7481_IG1_20200906	7481_IG3_20200906	7481_ZX2_20200906	7481_ZX3_20200906	7486_IG1_20200906	7486_IG3_20200906	7486_ZX2_20200906	7486_ZX3_20200906
RNU1-41P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-42P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-43P	0	0	0	0	0	0	0	0	0	1.85022	0	0
RNU1-44P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-45P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-46P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-47P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-48P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-49P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-51P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-52P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-54P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-55P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-56P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-57P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-58P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-59P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-5P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-61P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-62P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-63P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-64P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-65P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-67P	1.57264	0	0	0	0	1.41802	0	0	0	0	0	0
RNU1-68P	0.96777	0	1.10554	0	0	0	0	0	0	0	0	0.628869
RNU1-69P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-6P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-70P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-72P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-73P	0	0	0	0	0	0	1.4257	0	0	0	0	2.02556
RNU1-74P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-75P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-76P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-77P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-78P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-7P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-80P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-82P	0	0	0	0	1.65061	2.66173	0	0	0	0	0	0
RNU1-83P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-84P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-85P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-86P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-87P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-88P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-89P	0	0	0	0	0	0	0	0	1.05124	0	0	0
RNU1-8P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-91P	0	0	0	0	0	0	1.44566	0	0	0	0	0
RNU1-92P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-93P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-94P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-95P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-96P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-97P	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-98P	0	0	0	0	0	0	0	0	0	0	0	0
RNU105B	0	0	0	0	0	0	0	0	0	0	0	0
RNU105C	0	0	0	0	0	0	0	0	0	0	0	0
RNU11	0	4.47674	0	0	2.6613	0	0	0	3.03949	7.75017	5.78783	0
RNU11-2P	0	0	0	0	0	0	0	0	0	0	0	0
RNU11-3P	0	0	0	0	0	0	0	0	0	0	0	0
RNU11-4P	0	0	0	0	0	0	0	0	0	0	0	0
RNU11-5P	0	0	0	0	0	0	0	0	0	0	0	0
RNU11-6P	0	0	0	0	0	0	0	0	0	0	0	0
RNU12	1.22539	2.39523	0.675903	0.766288	0	0.343167	1.704014	0.624574	0.615674	0.434464	0.312818	0.150513
RNU12-2P	1.71812	1.72298	0	0	0	0	0	0	0	0	0	0
RNU2-1	0.362786	1.32084	1.35549	0.751887	2.50503	2.37413	2.61608	2.84261	1.70311	2.02272	1.74561	1.06298
RNU2-10P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-11P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-12P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-13P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-14P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-15P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-16P	6.48105	2.1346	0	0	0	0	0	1.73861	0	0	2.23881	0
RNU2-17P	0	2.3583	0	0	0	1.04508	0	0	0	0	0	0
RNU2-18P	1.60714	0	1.82409	0	0	0	1.46068	0	0	1.91677	0	2.07813
RNU2-19P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-20P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-21P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-22P	0	0	0	0	0.988597	0	0	0	5.00899	0	0	0
RNU2-23P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-24P	7.18833	0	0	6.42167	9.33387	0	0	0	0	4.2198	2.88011	1.88847
RNU2-25P	0	0	0	1.2602	0	0	1.03815	0	0	0	0	0
RNU2-26P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-27P	8.16414	7.99854	13.9384	4.52991	9.23894	9.40587	9.39057	8.35069	5.40568	2.32251	7.74701	18.4863
RNU2-28P	1.17209	3.58225	0	0	0	0	1.06304	0	0	1.43239	4.57683	1.52264
RNU2-29P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-2P	2.32984	0	0	0	0	0	0	0	7.4937	0	0.606773	0
RNU2-30P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-31P	0	1.74227	0	0	0	0	0	0	0	0	0	0
RNU2-32P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-33P	0	0	0	0	2.51349	0	0	0	0	0	0	1.47149
RNU2-34P	0	0	0	0	0	0	0	0	3.38471	0	0	0
RNU2-35P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-36P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-37P	1.34538	0	0	0	0	0	0	0	0	0	0	0
RNU2-38P	0	0	0	4.46679	0	0	0	0	0	0	0	0
RNU2-39P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-3P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-40P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-41P	0	0	0	0	0	0	0	1.33221	0	0	0	0
RNU2-42P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-43P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-44P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-45P	0	0	0	0	0	0	3.26343	2.40342	0	0	0	0
RNU2-46P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-47P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-48P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-49P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-4P	0	0	0	0	0	0	0	0	0	0.836673	0	0.409519
RNU2-50P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-51P	0	1.09255	0	3.54425	0	0.970722	0	0	0	0	0	0
RNU2-52P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-53P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-54P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-55P	1.40102	1.40856	1.57433	0	3.08537	1.25347	0	0	0	0	0	1.80425
RNU2-56P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-57P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-58P	2.58353	10.801	5.2292	1.44517	4.12714	4.76268	2.33388	0	1.75561	4.78893	5.86466	6.53045
RNU2-59P	0	0	0	0	1.26872	0	3.11444	0	0	1.40507	0	0
RNU2-5P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-60P	0	0	0	0	0	2.2937	0	2.47334	0	0	0	0
RNU2-61P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-62P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-63P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-64P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-65P	2.45972	4.18275	2.08448	0	0	0	0	0	0	1.61397	0	0
RNU2-66P	0	1.62896	0	0	0	0	0	0	2.18165	0	0	2.10417
RNU2-68P	2.2962	0	0	0	0	0	0	0	0	0	0	0
RNU2-69P	0	0	3.69314	0	0	0	0	3.27389	0	0	0	0
RNU2-6P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-70P	0	0	0	0	0	0	0	1.31724	0	0	0	0
RNU2-71P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-72P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-7P	0	0	0	1.46391	1.46739	2.39115	3.61825	1.33221	0	0	0	5.17701
RNU2-8P	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-9P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-1	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-10P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-11P	0	0	0	0	0	2.16042	0	0	0	0	0	0
RNU4-12P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-13P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-14P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-15P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-16P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-17P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-18P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-2	0	0	2.35101	4.59711	0	1.90566	1.90766	0	0	2.34793	0	0
RNU4-20P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-21P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-22P	0	1.54019	0	0	0	1.38114	0	0	2.05416	0	0	0
RNU4-23P	8.35734	4.08522	0	4.68896	0	0	9.65265	2.14119	0	0	0	2.70562
RNU4-24P	0	2.06837	0	0	0	0	0	0	0	0	2.67411	0
RNU4-25P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-26P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-27P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-28P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-29P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-30P	0	0	0	2.23735	0	0	0	0	0	0	0	0
RNU4-31P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-32P	0	0	0	0	0	0	0	0	0	0	2.27326	0
RNU4-33P	0.000130008	0	0	0	0	0	0	0	0	0	0	0
RNU4-34P	0	0	5.70337	0	0	0	0	0	0	0	0	0
RNU4-35P	0	0	0	0	0	0	0	0	0	4.69586	0	0
RNU4-36P	0	0	0	0	0	0	0	0	0	2.2662	0	0
RNU4-37P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-38P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-39P	0	0	0	2.77993	0	0	0	0	0	0	0	0
RNU4-40P	0	0	0	0	0	1.85582	0	0	0	0	0	0
RNU4-41P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-42P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-43P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-44P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-45P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-46P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-47P	16.0373	7.88953	0	16.0581	0	8.26132	0	2.92717	0	8.72429	0	7.29942
RNU4-48P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-49P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-4P	0	0	0	0	0	0	0	0	0	0	0	3.03994
RNU4-50P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-51P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-52P	0	0	0	2.40135	0	0	0	0	0	0	0	0
RNU4-53P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-54P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-55P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-56P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-57P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-58P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-59P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-5P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-60P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-61P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-62P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-63P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-64P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-65P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-66P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-67P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-68P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-69P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-6P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-70P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-71P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-72P	0	5.70133	0	0	0	0	0	0	1.89422	1.69971	0	0
RNU4-73P	0	0	0	0	0	0	1.90766	0	0	0	0	0
RNU4-74P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-75P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-76P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-77P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-78P	0	0	0	0	0	0	2.31399	0	0	0	3.07005	0
RNU4-79P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-7P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-80P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-81P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-82P	0	0	0	0	0	0	0	0	2.76736	0	0	0
RNU4-83P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-84P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-85P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-86P	1.80013	1.73939	0.972936	7.10317	0.96885	3.47478	2.28831	1.71066	5.82298	2.14472	3.46558	0.614324
RNU4-87P	6.60094	0	0	0	0	0	0	0	0	0	0	0
RNU4-88P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-89P	0	0	2.59128	2.55224	2.60096	0	0	0	0	0	0	0
RNU4-8P	0	2.01881	0	2.29856	0	0	0	2.1144	0	0	0	2.67865
RNU4-90P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-91P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-92P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-9P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC	0	2.3399	0	0	0	2.32162	0	0	3.18437	2.66432	3.02435	9.41149
RNU4ATAC10P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC11P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC12P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC13P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC14P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC15P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC16P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC17P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC18P	0	2.35713	2.78112	0	0	0	0	5.0698	0	0	0	0
RNU4ATAC2P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC3P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC4P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC5P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC6P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC7P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC8P	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC9P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5A-1	0	1.29041	0	3.12171	6.34696	5.39772	7.77697	0	0	0	0	3.58333
RNU5A-2P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5A-3P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5A-4P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5A-5P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5A-6P	0	0	3.13456	0	0	0	0	0	0	0	0	0
RNU5A-7P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5A-8P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5B-1	0	1.29041	0	0	0	0	0	2.87795	0	0	0	0
RNU5B-2P	0	2.65869	0	0	0	0	0	0	0	0	0	0
RNU5B-3P	0	0	0	0	0	0	0	0	0	0	6.95326	0
RNU5B-4P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5B-6P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5D-1	0	0	0	3.12171	0	0	2.59232	0	0	0	0	0
RNU5D-2P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5E-1	0	7.43261	0	0	0	0	2.4786	2.72489	0	0	0	3.40245
RNU5E-10P	0	2.53108	0	3.04998	0	0	0	0	0	0	0	0
RNU5E-3P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5E-4P	0	0	5.98142	0	0	0	0	0	0	0	0	0
RNU5E-5P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5E-6P	0	0	0	0	0	0	0	2.87124	0	0	3.38639	0
RNU5E-7P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5E-8P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5E-9P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5F-1	0	0	0	0	0	0	0	0	0	0	0	0
RNU5F-2P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5F-3P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5F-4P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5F-6P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5F-7P	0	0	0	0	0	0	0	0	0	0	0	0
RNU5F-8P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1	63.1163	55.1615	58.8258	62.1682	87.4675	92.4327	68.364	64.1475	71.9988	66.7199	70.2323	86.0723
RNU6-1000P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1001P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1003P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1004P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1005P	0	2.81372	17.2058	0	0	0	0	0	0	3.10122	7.56359	3.76607
RNU6-1006P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1007P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1008P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1009P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-100P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1010P	0	0	0	0	0	0	0	3.09657	0	0	0	0
RNU6-1011P	0	4.3769	0	0	0	0	0	4.64485	0	3.10122	0	0
RNU6-1012P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1013P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1014P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1015P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1016P	6.25931	12.3737	7.88968	8.02251	4.07659	13.814	6.44921	3.40872	4.2977	3.45806	21.7188	4.16571
RNU6-1017P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1018P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1019P	0	0	0	0	3.58649	0	0	0	3.8502	0	0	0
RNU6-101P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1020P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1021P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1022P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1023P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1024P	0	0	3.44116	0	0	0	0	0	8.80046	0	7.56359	3.76607
RNU6-1025P	0	0	3.52675	0	0	0	0	0	0	0	0	0
RNU6-1026P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1027P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1028P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1029P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-102P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1031P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1032P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1034P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1035P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1036P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1037P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1038P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1039P	0	0	0	0	0	0	0	0	0	0	3.78179	0
RNU6-103P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1040P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1041P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1042P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1043P	3.0435	0	0	0	0	0	0	0	0	0	0	0
RNU6-1044P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1045P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1046P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1047P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1048P	0	0	0	6.93064	0	0	0	0	0	3.10122	3.78179	3.76607
RNU6-1049P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-104P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1050P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1051P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1052P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1053P	0	5.86488	0	3.68885	0	3.23155	0	0	0	3.27677	7.92676	3.97127
RNU6-1054P	0	0	0	0	0	0	0	0	0	0.212024	0	0
RNU6-1055P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1056P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1057P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1059P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-105P	0	5.74708	0	0	3.66453	0	0	0	4.01414	0	0	0
RNU6-1060P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1061P	0	0	0	0	0	0	3.11546	0	0	0	0	0
RNU6-1062P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1064P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1065P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1066P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1067P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1068P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1069P	0	2.2588	0	2.58047	2.60096	0	2.12214	0	2.97674	5.07442	0	0
RNU6-106P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1071P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1072P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1073P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1074P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1075P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1076P	0	0	0.220422	0	0	0	0.534018	0.286642	0	0.212024	0	0
RNU6-1077P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1078P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1079P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-107P	1.87747e-07	0	0	0	0	0	0	0	0	0	0	0
RNU6-1080P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1081P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1082P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1083P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1084P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1085P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1086P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1087P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1088P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1089P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-108P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1090P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1091P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1092P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1093P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1094P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1095P	0	0	3.40222	0	0	0	0	0	0	0	0	0
RNU6-1096P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1097P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1098P	0	0	0	0	0	0	3.19769	0	0	0	8.36457	4.17946
RNU6-1099P	2.88836	0	0	0	0	9.03344	0	0	0	0	3.78179	3.76607
RNU6-109P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-10P	0	0	7.71485	0	0	0	0	0	0	0	0	0
RNU6-1100P	0	0	0.220422	0	0	0	0.534018	0.286642	0	0.212024	0	0
RNU6-1101P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1102P	0	0	0	0	0	0	0	0	0	0	8.36457	0
RNU6-1103P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1104P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1105P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1106P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1107P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1108P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1109P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-110P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1110P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1111P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1112P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1113P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1114P	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1115P	0	2.81765	0	0	0	0	0	0	0	0	0	0
RNU6-1116P	0	0	0	0	0	0	0	0	0	0	0	0
